date,IBM,AAPL,GOOG,BA,JPM,GS,KO,JNJ,AXP,UNP,LDOS,LMT,PFE,CVX,LHX,ATO,LLY,OXY,CVS,TSLA,F,NVDA,AMD,INTC,ACN,FDS,ATVI,VMC,DD,NUE,EMN,MCD,X,EQIX,STOR,MRO,STZ,PM,TAP,COST,GIS,HRL,CNP,CAT,MMM,GE,LVMHF,TGT,CZR,LVS,FITB,BLK,NOVN,BABA,JD,BIDU,TCEHY,DRI,DHI,PARA,KKR,BX,NCLH,CALM,DPZ,ELY,LULU,MTH,ILMN,WTW,CPT,CME,ISRG,ZTS,MRK,BMY,PSX,MU,AIG,EA,FB,SBUX,MAR,REGN,BIIB,VRTX,ALB,AMZN,LYV,PEGA,MVIS,VEEV,CYBR,GME,DHR,T,IDXX,A,CNC,MOS,NEE,AWK
02/19/2015,156.5418,32.112,541.383,153.75,59.23,189.11,42.11,100.7,78.4,121.96,45.52,201.71,32.6189,108.35,78.72,52.86,71.12,80.5774,102.62,42.341,16.43,5.5438,3.055,34.21,90.27,156.15,23.315,81.26,70.685,48.14,74.69,94.19,24.55,229.41,22.34,29.01,114.78,82.62,75.48,146.665,53.45,28.825,21.61,83.3,167.09,192.3271,183.52,76.68,4.5,60.47,19.2,377.61,84.73,86.89,27.83,207.24,16.715,55.8029,27.33,59.54,24.2,36.8092,48.41,36.66,101.75,8.78,66.89,42.48,202.34,126.4632,74.36,94.18,56.83,45.65,55.5906,59.55,77.43,31.81,54.98,57.14,79.42,46.585,83.1,426.6,374.639,111.97,54.43,378.995,25.42,22.13,2,30.85,64.28,37.53,66.1206,34.09,78.27,41.15,30.1675,53.02,26.3575,53.8
02/20/2015,156.3126,32.374,537.474,158.31,59.8,191.51,41.97,100.26,79.83,123.66,45.94,203.99,32.7611,108.6,78.34,52.93,71.88,80.0676,102.7,43.422,16.4,5.5838,3.06,34.41,90.49,158.05,23.31,80.98,70.4716,48.48,75.47,94.19,24.62,235.38,22.3,28.47,115.75,83.04,76.63,147.535,53.47,28.96,21.73,84.44,168.12,193.8651,182.89,76.87,4.5499,60.35,19.39,376.64,85.97,86.64,28.21,209.63,16.86,55.7045,27.32,59.5,24.24,36.9171,47.77,36.9,102.5,8.78,67.37,42.46,203.135,126.4897,75.67,94.245,57.034,45.6,55.6382,60.52,77.34,32.03,55.22,57.67,79.895,46.755,83,423.78,375.855,118.61,55.47,383.66,25.84,22.56,2,30.58,70.35,37.49,66.4541,34.08,79.075,41.95,29.925,53.08,26.4,53.94
02/23/2015,155.6058,33.25,530.453,154.74,59.35,190.31,41.85,100.18,80.3,123.75,45.51,205.59,32.6,107.86,78.05,53.13,71.09,79.7678,103.26,41.467,16.38,5.54,3.06,33.76,90.57,158.08,23.37,80.22,70.4146,48,75.9,94.31,24.28,232.96,22.61,28.54,114.95,82.89,76.8,148.39,53.49,28.9,21.68,83.49,168.81,193.5575,180.9,76.69,4.5,58.71,19.29,376.43,85.13,85.47,28.11,206.43,17.21,56.0447,27.14,59.67,23.97,36.7405,47.86,37.35,104.5,8.85,66.08,41.84,200.95,126.4897,75.25,94.99,57.078,45.58,55.5906,61.29,79.33,31.4,54.57,57.55,78.84,46.79,82.95,425.11,376.343,117.12,55.56,380.14,25.69,22.51,2.04,29.99,58.42,37.35,65.8326,33.85,79.23,41.73,30.995,52.97,26.4975,54.3
02/24/2015,157.4397,33.043,534.622,154.38,60.82,192.22,42.13,100.7,80.86,122.69,45.41,206.62,32.5526,107.96,78.55,53.33,70.9,79.7178,103.36,40.822,16.36,5.5775,3.11,34.41,90.85,157.5,23.54,80.73,70.8699,48.65,75.84,94.98,25.13,232.17,22.06,28.83,115.71,83.51,76.57,148.21,53.42,28.885,22.04,84.5,169.12,195.2493,182.55,76.95,4.65,56.15,19.39,378.11,86.23,84.69,27.49,208.06,17.4,56.8864,27.63,59.4,23.81,37.1427,48.08,37.65,103.53,8.76,66.1,44.07,199.7,126.4368,73.3,96.17,56.874,45.4,55.6478,61.45,80,30.77,55.04,57.625,78.45,46.725,82.245,420.64,372.945,116.92,56.08,378.59,25.73,22.91,2.12,29.93,60.11,37.14,65.969,34.05,78.495,42.06,30.68,53.19,26.52,54.2
02/25/2015,155.5103,32.197,542.381,153.01,61.14,191.72,42.05,101.21,82.17,122.42,45.02,204.86,32.8559,108.58,78.19,53.15,70.36,80.1776,103.44,40.752,16.51,5.535,3.1,33.945,90.6,157.26,23.455,82.38,70.9269,47.71,76.24,98.66,24.91,228.39,22.21,29.06,114.14,83.47,75.68,147.48,53.54,29.265,21.57,85.15,168.89,199.2481,182.76,77.15,4.5,56.3,19.4,375.92,86.41,86.19,27.3,203.53,17.45,57.5938,27.38,59.78,23.56,37.1427,48.92,37.53,103.93,8.82,67.09,43.72,196.22,126.1454,72.87,96.53,56.407,45.72,55.7717,61.22,79.09,30.48,54.8,57.39,79.56,47.13,82.36,423.04,376.675,118.84,56.33,385.37,26.1,23,2.06,30.3,60.31,37.28,66.1054,34.21,78.545,42.2,30.825,53.56,25.945,54.46
02/26/2015,153.6572,32.604,553.959,151.73,61.58,192.2,42.46,102.8,83.25,120.76,45.12,201.33,32.7896,107.06,77.74,52.49,70.03,78.2884,104.17,41.438,16.38,5.55,3.08,33.65,90.3,155.88,23.35,82.39,70.0732,47.26,75.29,99.51,24.23,226.4,22.25,28,115.78,82.8,77.24,146.65,53.42,29.23,21.02,83.8,169.61,199.0943,184.65,76.9,4.55,56.7,19.44,375.02,86.1,85.37,28,205.88,17.35,57.6475,27.22,59.14,23.49,37.182,49.21,37.46,104,8.95,66.48,43.48,198.46,125.9599,72.37,96.02,56.259,46.62,56.2199,61.46,80.06,30.62,54.93,57.725,80.41,47.275,83.22,419.87,377.744,119.97,56.3,384.8,25.85,23.15,2.22,31.46,62.46,37.03,66.5526,34.5,79.015,42.36,30.59,53.2,25.87,53.64
02/27/2015,154.6793,32.115,556.871,150.85,61.28,189.79,43.3,102.51,81.59,120.26,45.02,200.05,32.5336,106.68,77.68,53.04,70.17,77.8485,103.87,40.668,16.34,5.515,3.11,33.25,90.03,155.55,23.32,83,70.0589,47.03,74.46,98.9,23.95,224.175,22.64,27.86,114.72,82.96,75.89,146.96,53.79,29.255,20.79,82.9,168.65,199.8633,182.76,76.83,4.6,56.9,19.36,371.42,86.76,85.12,27.67,203.75,17.41,57.3073,27.31,59.1,22.85,36.7503,49.32,37.63,101.53,8.99,68.44,44.51,195.46,126.4103,72.79,95.93,55.556,46.09,55.8194,60.92,78.46,30.67,55.33,57.18,78.97,46.7425,83.1,413.84,377.274,119.43,56.57,380.16,25.59,19.79,2.19,30.87,59.27,36.97,66.1509,34.56,78.415,42.21,30.73,53.26,25.865,54.08
03/02/2015,153.2847,32.273,569.775,153.8,61.77,191.79,43.2,103.22,82.03,120.75,45.8,203.02,32.9602,105.9,78.77,52.12,71.12,77.7086,104.19,39.465,16.57,5.6488,3.21,34.06,91.18,155.86,23.245,84.5,70.2155,47.13,75.41,100,23.82,223.64,22.6,27.67,115.98,82.95,75.91,147.94,53.5,29.255,20.69,83,170.5,200.7861,181.9,77.68,4.51,57.09,19.51,376.42,86.14,84,28.15,205.04,17.55,57.6475,27.14,61.75,23.6,37.4174,50.82,38.04,104.44,9.06,67.49,44.31,194.06,127.4434,73.12,97.12,55.917,47.31,55.8576,62.3,77,31.24,55.65,57.445,79.75,47.1125,84.83,418.44,382.985,120.17,56.68,385.655,26.78,20.49,2.11,30.99,57.74,38.67,66.2949,34.64,79.73,42.7,31.07,53.53,25.385,53.27
03/03/2015,153.8101,32.34,572.069,155.57,61.97,191.27,42.95,102.34,81.91,118.46,45.32,199.93,32.7611,105.16,77.44,53.29,70.37,77.9785,103.45,39.912,16.17,5.545,3.14,34.095,90.84,154.61,23.1,84.77,70.0732,47.15,74.32,99.74,22.67,221.12,22.08,27.74,115.15,82.7,74.73,147.37,53.48,29.185,20.78,82.84,168.27,198.8636,184.15,78,4.66,57.24,19.49,373.66,86.63,81.58,27.53,206.34,17.35,57.2088,26.57,62.8,23.47,37.1329,50.36,37.79,102.83,9,65.87,43,196.03,127.3109,73.13,97.095,56.563,46.54,55.6287,61.92,78.09,29.66,55.58,56.67,79.6,47,83.91,412.505,380.221,123.52,56.74,384.61,26.19,20.65,2.06,32.69,58.02,38.68,65.9766,34.41,78.615,42.26,31.08,52.61,25.485,53.61
03/04/2015,152.2722,32.135,571.8,154.35,62.13,189.67,42.5,101.65,80.63,118.21,45.1,198.97,32.837,105.16,76.74,53.12,70.65,78.2984,103.08,40.487,16.03,5.6075,3.05,34.12,90.91,152.69,22.93,84.6,70.5285,47.41,74.46,100.25,23.24,223.83,21.85,27.61,114.43,82.17,74.3,147.17,53.21,28.975,20.74,81.73,167.16,197.3256,182.5,77.72,4.78,57,19.28,369.14,83.98,85.49,27.72,207.69,17.12,56.3133,26.87,62.46,23.77,37.8785,50.57,37.25,103.28,8.72,65.52,43.26,192.68,125.8275,72.62,96.49,55.618,46.23,55.1901,65.67,77.96,29.265,55.38,57.2,80.895,46.53,83.15,413.04,381.456,120.05,55.4,382.72,26.15,20.33,2.1,25.72,59.31,40.03,65.2641,34,78.785,42,31.14,51.9,25.3475,53.43
03/05/2015,153.9533,31.603,573.754,154.47,62,190.08,42.4,102.52,81.15,118.33,44.9,199.1,32.6758,104.73,76.44,53.43,70.59,77.4587,103.36,40.126,16.11,5.715,2.98,33.73,92.05,154.5,23.29,84.97,69.561,47.64,73.55,99.11,24.01,234.3,22.04,27.34,113.82,81.71,74.44,151.17,53.28,28.97,20.96,81.51,167.57,198.556,178.9,78.2,4.99,56.36,19.31,369.94,84.16,86.1,29,214.23,16.99,57.4953,27.02,61.55,23.67,38.3985,51.32,37.29,103.38,8.82,64.845,43.82,200.13,126.5427,73.56,96.82,55.502,46.46,55.2854,66.05,76.88,29.28,55.61,57.375,81.21,46.815,82.9,428.95,392.03,126.96,55.28,387.83,26.21,20.04,2.38,24.73,62.87,40,65.4385,34,78.945,42.22,31.625,50.43,25.5325,53.92
03/06/2015,151.3935,31.65,566.13,153.12,60.89,186.91,41.52,100.11,80.31,116.45,44.13,197.66,32.2018,103.55,75.2,52.21,68.41,74.7398,101.9,38.776,15.93,5.6375,2.92,33.19,90.67,152.1,23.07,84.75,68.2093,47.03,72.13,97.13,23.03,235.52,21.29,26.78,110.91,80.05,74.23,149.545,52.13,28.38,20.65,80.06,164.36,195.48,180.8,77.21,5,55.09,19.45,365.47,85.13,84.4,28.62,213.31,16.75,56.1522,26.17,60.59,23.71,38.0159,50.04,36.27,100.87,8.64,62.3,42.33,193.14,125.0593,73.27,95.42,54.893,45.78,54.1984,65.12,75.36,28.5,56,56.36,80.005,46.1075,81.52,422.13,384.679,126.34,54.83,380.09,25.76,19.94,2.42,24.63,59.78,40.16,64.5896,33.48,77.265,41.53,31.415,49.03,24.675,52.28
03/09/2015,153.5617,31.785,567.292,154.75,61.5,187.93,41.39,100.66,80.51,117.17,44.49,199.74,32.2587,103.95,75.08,52.18,69.58,74.7698,102.5,38.176,16.03,5.6525,2.93,32.72,90.79,152.66,23.315,84.35,68.1951,47.19,72.1,97.71,22.57,231.25,21.44,26.3,115.23,80.45,74.81,150.68,52.5,28.805,20.73,80.81,166.37,197.1718,180.46,78.57,5.14,53.79,19.465,364.59,85.04,82.53,28.92,211.615,17.055,56.7342,26.21,60.51,23.27,37.5744,50.865,36.96,101.36,8.69,62.24,42.68,193.07,125.9334,74.68,96.57,54.732,46.29,54.5989,66.36,76.29,28.66,56.11,56.665,79.44,46.52,82.48,426.87,382.727,126.98,54.9,378.56,25.48,19.94,2.52,24.81,57.79,40.83,65.249,33.35,76.21,41.74,31.69,49.33,24.7325,52.29
03/10/2015,150.7344,31.128,553.49,152.42,59.96,182.71,40.69,99.53,79.11,114.75,43.79,197.58,32.0217,102.91,72.87,52.02,68.78,73.7902,101.53,38.064,15.72,5.7488,2.92,31.7,88.06,150.12,22.74,82.43,67.0284,46.17,70.96,96.29,22.05,227.65,21.28,25.82,114.56,79.25,73.42,148.16,51.79,28.125,20.64,79.91,162.26,193.5575,180.52,77.67,5.55,52.52,19.075,356.19,85.22,82.97,28.25,210.39,16.73,55.9373,25.91,59.43,22.82,37.5548,49.91,37.01,99.03,8.58,62.08,42.36,193.12,124.7944,75.3,95.3,54.169,45.7,53.9505,65.53,74.03,27.61,54.42,55.05,77.55,46.09,81.26,422.84,381.52,124.14,54.34,369.51,25.26,19.74,2.62,24.26,54.7,40.65,64.1576,32.78,75.24,40.63,31.475,48.33,24.4975,52.26
03/11/2015,149.7697,30.56,549.671,151.17,60.24,184.18,40.1,98.32,79.45,114.29,44.16,197.21,31.8795,103.54,72.5,52.05,68.46,74.23,101.56,38.748,15.75,5.72,2.84,32.33,86.86,150.79,22.81,83.24,66.5588,46.48,70.37,94.96,22.59,227.02,21.49,25.79,115.61,77.82,73.68,147.4,51.7,27.62,20.46,79.7,161.73,193.7113,185,77.78,5.43,51.42,19.02,358.41,84.6,81.99,27.51,204.38,16.84,55.2657,25.99,59.59,22.87,37.7118,49.9,35.86,98.16,8.55,62.27,43.77,190.235,126.4368,74.68,96.29,54.834,46.01,53.4547,65.6,74.55,27.88,54.72,55.09,77.57,45.71,81.07,424.55,375.911,122.64,53.54,366.37,25.37,19.825,2.72,24.4,55.6,39.48,63.9454,32.62,74.985,40.85,32.075,47.85,24.495,52.19
03/12/2015,150.8968,31.113,553.989,152.04,61.37,189.95,40.57,99.83,81.56,115.13,44.62,198.78,32.2303,102.42,72.5,53.4,69.56,74.5499,102.96,38.214,16.17,5.6675,2.76,30.8,88.2,153.44,22.79,85.1,67.5264,47.18,70.62,96.25,22.63,231.49,21.76,25.61,117.99,78.73,75.67,149.44,52.62,27.98,20.74,80.19,164.47,195.3262,182.5,79.3,5.36,51.92,19.24,368.71,85.61,81.92,28.2,203.39,17.05,56.8864,26.6,61.65,23.03,37.957,51.05,36.73,100.72,8.73,62.815,43.78,188.11,127.5493,75.63,97.33,55.472,46.84,53.5596,66.65,74.16,28.02,55.6,55.06,78.93,46.69,82.8,425.16,375.478,123.31,53.65,374.24,25.44,20.35,2.78,24.96,51.72,39.68,64.8473,33.13,75.16,41.1,32.445,47.74,25.13,52.97
03/13/2015,147.3627,30.898,545.821,151.57,61,189.34,39.91,99.21,80.6,114.52,43.85,197.11,32.2303,101.62,71.89,53.09,69.89,72.8106,103.26,37.736,16.2,5.675,2.75,30.93,87.87,151.78,22.99,84.61,66.943,46.79,69.64,96.35,21.8,230.49,21.58,25.78,116.44,77.65,75.06,149.28,52.15,27.625,20.54,79.23,162.74,192.5578,184.15,79.18,5.11,52.37,19.08,367.74,85.44,81.86,28.08,204.445,17.1,56.5014,26.35,60.93,22.87,37.231,50.71,37.14,99.72,8.66,63.12,43.44,188.21,127.8672,75.63,96.825,54.828,46.45,53.5882,66.87,74.64,28.715,55.3,55.3,78.05,46.645,82.08,429.38,380.737,124,52.94,370.58,25.08,20.51,2.74,24.86,50.04,40.7,64.5744,32.76,74.5,40.87,32.695,46.83,25.1525,52.26
03/16/2015,150.0372,31.238,552.991,153.67,61.85,191.9,40.29,101.06,81.5,116.72,44.15,202.11,32.6474,103.13,72.73,53.88,71.07,73.0805,104.39,39.14,16.49,5.7425,2.76,30.83,88.91,154.19,23.18,85.11,66.9145,47.3,69.24,97.15,21.96,236.14,22.01,26.01,117.38,77.89,75.34,149.99,52.41,27.825,20.7,79.97,166.21,195.7107,178.9,80.49,5,52.91,19.25,374.08,85.88,84,27.72,205.3,17.55,58.1221,26.62,62.08,22.95,37.594,51.41,37.25,101.53,8.61,63.61,43.61,196.72,130.0924,76.65,100.06,56.313,46.98,54.4654,68.03,76.29,28.505,55.93,55.815,78.07,47.0225,83.49,451.77,388.078,127.73,52.79,373.35,25.53,20.72,3.14,24.93,50.5,41.09,65.7871,33.06,76.215,41.81,33.675,46.9,25.7425,52.84
03/17/2015,149.9225,31.76,549.332,154.51,61.61,190.57,40.51,99.89,81.06,116.42,43.83,200.67,32.3914,103.17,72.1,54.25,70.84,72.3308,103.02,38.946,16.39,5.8125,2.77,30.59,88.84,158.96,23.105,85.1,66.3454,47.41,68.92,96.17,22.22,234.26,21.83,25.56,115.49,77.89,73.81,150.03,52.05,27.64,20.7,78.45,164.23,194.6341,183.04,81.03,5.08,53.34,19.25,374.26,87.03,84.5,28.53,203.265,17.65,58.6683,26.36,61.77,23.01,37.3586,51.8,37.23,102.15,8.57,64.42,43.15,194.5,130.0659,76.64,99.75,56.194,47.15,53.8456,67.62,75.95,27.66,55.8,54.17,79.365,47.1925,82.44,467.8,392.5,129.15,52.49,371.92,25.4,20.75,3.53,27.73,53.06,40.91,65.3854,32.9,75.84,41.58,33.69,47.29,25.82,53.15
03/18/2015,152.6448,32.118,557.968,155.73,61.75,192.32,40.6,101.46,81.86,117.78,43.92,202.6,32.5905,106.7,72.33,55.66,73.54,73.9801,103.49,40.142,16.46,5.7175,2.75,30.89,90.93,157.58,23.58,85.77,67.6402,49.27,70.77,97,23.83,236.51,22.37,26.34,117.24,78.56,74.14,150.93,52.86,28.04,21.35,81.33,166.47,197.1718,180.6,81.06,4.73,54.8,19.255,377.76,86.41,84.59,29.01,210.95,17.281,58.3728,27.1,63.11,22.96,37.9668,52.91,38.26,102.17,8.62,64.4,45.33,195.09,130.7546,77.94,98.99,56.54,47.51,54.9708,68.47,78.12,28.16,56.42,55.625,80.91,47.92,83.23,472.11,394.167,129.79,52.75,375.135,25.72,21.52,3.99,27.48,51.57,41.12,66.1509,33.59,75.825,42.12,34.74,47.55,26.725,54.25
03/19/2015,152.6448,31.874,556.462,154.11,61.2,189.97,40.02,101.69,81.54,117.55,45.08,202.19,32.3725,104.75,72.18,55.19,74.22,71.841,103.34,39.13,16.34,5.8038,2.74,30.74,90.19,156.45,23.15,84.2,66.4877,46.1,68.94,95.98,22.13,235.9,22.67,25.69,116.04,78.86,73.15,151.31,52.54,27.995,20.84,80.09,165.66,194.7879,182.6,80.6,4.61,56.18,19.22,369.95,86.85,85.74,28.94,214.57,18.66,58.0863,26.95,62.63,22.81,37.957,53.61,37.78,103.77,8.58,64.4,44.89,199.81,130.3043,77.86,99.67,56.529,47.41,55.5047,68.32,77.51,28.05,55.65,55.955,82.75,48.88,84.31,486.02,399.435,134.25,51.67,373.24,25.51,21.58,3.86,27.93,50.41,40.79,65.9463,33.2,77.225,42.21,35.295,46.33,26.37,54.34
03/20/2015,155.5771,31.475,558.825,154.5,61.75,193.13,40.65,102.4,82.7,117.45,46.26,203.77,32.4673,107.03,72.75,55.85,76.12,72.6906,103.86,39.616,16.48,5.8675,2.8,31.31,91.48,155.63,23.42,84.05,67.2845,47.14,69.46,97.05,23.18,238.95,23.55,26.18,118.25,79.45,74.57,152.59,53.45,28.4,21.17,81.19,166.49,195.3262,180.19,81.31,4.83,56.04,19.48,378.64,87.69,85.2,29.11,212.69,18.58,59.7697,27.33,63.35,23.12,37.957,53.69,38.84,104.63,8.58,65.74,46,196.02,130.2513,80.61,99.75,56.559,47.34,55.8576,67.76,78.86,28.68,55.94,57.28,83.8,48.73,84.04,488.87,438.426,131,52.25,378.49,25.5,21.65,3.71,27.28,48.69,40.92,66.0524,33.23,76.4,42.21,35.125,46.5,26.4975,55.02
03/23/2015,157.2486,31.803,557.28,152.81,61.14,191.96,40.62,102.98,82.2,112.78,46.76,202.92,33.2256,105.92,72.89,55.43,76.36,72.8306,104.56,39.926,16.57,5.6775,2.84,31.2,91.54,156.71,23.18,84.31,67.1991,47.64,69.59,98.62,24.19,238.65,23.54,25.91,117,79.86,73.74,152.93,53.74,28.49,20.91,81.09,166.13,195.8645,176.2,81.23,4.92,55.98,19.29,374.33,88.13,84.25,29,216.78,19,61.9814,27.12,62.68,23.12,37.6333,52.63,38.48,104.02,9.55,63.71,45.95,192.1,129.8275,80.47,98.75,56.468,47.15,56.0006,67.58,78.53,28.02,55.83,57.27,84.43,48.685,84.27,478.32,427.142,125.79,51.91,375.11,25.43,21.67,3.81,26.37,54.89,41.34,65.7644,33.28,77.215,42.2,35.255,46.87,26.435,54.6
03/24/2015,155.6917,31.673,568.629,151.65,60.46,191.28,40.47,101.96,81.37,112.51,45.73,203.3,32.7232,104.2,71.87,55.19,75.56,72.4207,104.49,40.344,16.56,5.6,2.79,30.79,89.41,157.39,23.18,85.14,67.1707,47.02,69.24,99.36,24.69,231.34,23.16,25.9,117.87,77.53,73.04,153.14,53.2,28.225,20.79,80.48,166.32,194.3265,177.22,82,5.02,55.69,19.18,369.1,87.87,83.63,29.74,213.6,18.45,62.4381,27.43,62.38,23.02,37.5744,52.28,37.27,104.09,9.61,63.3,46.64,190.91,128.8473,79.6,97.34,55.967,47.02,55.9052,65.69,77.63,27.96,55.37,57.96,85.31,48.9575,82.25,473.74,416.992,124.335,52,374.09,25.48,21.57,3.74,27.24,53.05,40.91,65.1277,33.07,76.285,41.09,35.055,46.92,26.21,54.29
03/25/2015,152.0621,30.845,557.255,148.23,59.61,187.35,40.45,100.34,80.11,110.82,41.3,199.02,32.5147,105.67,70.64,54.64,74.36,73.6902,102.73,38.86,16.18,5.26,2.63,29.89,88.21,155.46,22.7,83.94,66.63,46.76,68.85,98.14,24.81,228.86,22.8,26.41,115.4,76.7,72,151.09,53.74,28.33,20.58,79.86,162.7,191.5581,175.45,81.62,4.95,55.13,18.815,363.92,86.9,83.75,29.71,207.74,18.17,61.5247,26.91,61.51,22.83,37.2703,51.15,37.39,101.11,9.53,60.96,46.39,183.28,127.6553,78.42,94.27,55.026,46.27,55.5524,64.7,79,26.57,54.52,56.085,82.92,47.885,79.79,453.99,397.575,118.64,51.18,370.96,24.96,21.14,3.57,25.7,50.14,39.81,63.9302,32.62,75.05,40.81,34.415,46.53,25.855,53.93
03/26/2015,153.3898,31.06,553.65,148.17,59.54,187.24,40.35,100.14,78.48,108.17,41.57,200.56,32.3819,105.25,73.28,53.89,73.44,73.7002,101.99,38.081,16.01,5.2413,2.65,30.08,94.17,156.62,22.48,84.01,66.6727,47.11,68.83,97.64,24.84,227.86,22.92,26.38,114.81,76.34,72.19,150.06,53.94,28.33,20.42,79.88,162.59,190.7122,176.663,80.44,5.04,54.69,19.09,362.15,85.53,84.17,29.78,205.44,18.145,61.1218,26.69,61,22.59,36.8779,51.19,38.81,100.54,9.4,63.965,46.31,184.37,127.2844,78.03,94.79,55.443,46.11,54.9231,65,78.44,26.66,54.17,56.075,83.01,47.54,80.575,448.375,395.088,117.6,51,367.35,24.93,21.35,3.45,25.35,52.87,38.79,63.9075,32.82,75.075,40.7,34.095,46.73,25.68,53.46
03/27/2015,153.2083,30.813,546.838,148.85,59.55,188.06,40.08,100.34,77.97,108.44,41.99,202.23,32.7327,104.28,76.75,54.61,73.58,72.6906,102.5,37,15.98,5.345,2.72,32,93.94,157.8,22.76,84.17,67.9532,46.5,68.71,96.96,24.78,229.725,23.18,25.9,114.48,76.79,73.26,150.47,54.99,28.63,20.62,79.67,163.5,191.1736,177.93,81.56,5.12,54.75,18.91,361.63,84.69,84.58,30.08,207.33,18.67,61.8292,27.43,61.21,22.65,37.2899,53.82,39.08,101.05,9.49,64.32,47.86,187.17,127.152,77.48,94.66,55.25,46.22,55.0661,65.26,77.61,26.675,54.03,58.235,83.3,47.535,80.82,454.5,395.954,120.34,51.55,370.56,25,21.62,3.54,25.46,52.23,38.36,64.3092,32.75,76.585,41.11,34.61,46.05,25.885,54.1
03/30/2015,155.3765,31.593,550.518,152.7,60.96,191.02,40.51,101.55,78.05,110.09,42.24,204.89,33.1782,106.9,77.63,55.38,73.87,73.9501,103.83,38.114,16.16,5.3675,2.7,31.46,94.42,159.9,23.02,85.39,69.2622,47.33,70.4,97.88,25.44,234.22,23.42,26.43,116.93,76.86,74.73,152.365,56.35,28.68,20.63,81.37,166.05,193.173,181.28,82.14,5.04,55.29,19.06,368.1,85.04,83.9,29.75,210.54,18.76,62.1605,28.01,61.87,22.77,37.6823,53.275,38.38,102.55,9.6,64.83,48.82,187.62,128.8209,78.73,95.29,56.24,46.92,55.6287,65.76,79.56,26.68,54.68,59.47,83.195,47.99,81.5,459.78,397.566,121.25,52.43,374.59,25.25,21.83,3.52,25.44,54.82,37.69,64.8776,32.97,78.055,41.72,35.615,47.36,26.185,54.31
03/31/2015,153.3038,31.108,546.499,150.08,60.58,187.97,40.55,100.6,78.12,108.31,41.96,202.96,32.9791,104.98,78.76,55.3,72.65,72.9705,103.21,37.754,16.14,5.2313,2.68,31.27,93.69,159.2,22.725,84.3,68.2662,47.53,69.26,97.44,24.4,232.85,23.35,26.11,116.21,75.33,74.45,151.495,56.6,28.425,20.41,80.03,164.95,190.7891,178.99,82.07,5.03,55.04,18.85,365.84,86.5,83.24,29.38,208.4,18.97,62.0888,28.48,60.63,22.81,38.1532,54.01,39.06,100.55,9.53,64.02,48.64,185.64,127.6288,78.13,94.71,56.114,46.29,54.8087,64.5,78.6,27.13,54.79,58.815,82.215,47.35,80.32,451.48,388.926,117.97,52.84,372.1,25.23,21.75,3.43,25.53,55.57,37.96,64.3471,32.65,77.24,41.55,35.345,46.06,26.0125,54.21
04/01/2015,152.043,31.063,541.074,148.64,59.95,192.23,40.68,99.15,78.93,107.34,41.98,198.76,32.5431,104.79,78.59,55.82,71.53,74.21,102.26,37.518,15.91,5.2525,2.69,30.81,93.56,160.1,22.43,84.22,68.1524,46.31,68.2,96.29,23.85,233.59,23.34,26.64,116.22,76.07,74.51,150.24,56.48,28.55,20.78,79.64,162.52,191.0198,180.0401,82.09,5.12,54.97,18.915,362.57,85,82.36,29.22,211.07,19.07,60.4144,28.25,59.62,23.08,38.3004,54.48,39.11,100.5,9.58,63.1,48.1,182.21,128.1321,77.63,94.5,56.28,46.27,54.2175,63.56,79.94,27.13,54.81,57.275,81.665,46.51,80.33,441.18,381.161,116.43,52.57,370.255,25.31,21.6,3.44,25,55.41,37.78,63.5892,32.89,75.88,41.39,35.235,45.47,26.19,54.46
04/02/2015,153.2561,31.33,534.063,149.28,60.52,191.55,40.68,99.64,79.7,107.13,42.16,198.72,32.5905,105.28,78.7,55.95,71.24,74.5199,102.71,38.2,16.03,5.265,2.69,30.81,94.18,159.99,22.64,84.31,68.6361,47.26,68.07,95.83,24.66,235.6,23.5,27.07,117.75,77.26,75.4,151.63,56.55,28.71,20.72,80.24,162.8,191.7888,182.3,82.67,5.25,56.17,18.98,366.4,85.26,82.28,29.49,208.51,19.39,60.3965,29.01,61.16,22.95,38.0355,54.46,38.74,100.99,9.66,63.345,49.26,183.01,128.4235,78.52,92.91,56.477,46.5,54.4463,63.23,78.17,26.725,55.14,57.65,81.555,47.195,80.15,438.27,379.899,117.23,52.89,372.25,25.69,21.59,3.29,25.15,53.81,38.2,63.8089,33.13,76.54,42.05,35.18,45.87,26.1875,54.89
04/06/2015,154.7748,31.838,535.295,150.93,60.47,192.05,41.17,99.16,79.63,106.38,42.33,200.53,32.6853,106.92,80.71,56.41,71.31,76.4791,103.43,40.62,16,5.4163,2.7,31.04,95.69,159.97,22.67,84.47,69.2622,46.74,69.48,96.28,24.5,235.15,23.77,27.9,119.38,78.2,76.16,152.5,56.74,28.91,21.06,81.49,165.48,193.6344,184.9,83.34,5.34,56.85,18.98,366.98,84.95,81.82,30.03,203.6,19.5775,59.5906,28.71,60.89,22.85,37.8197,53.89,39.11,100.81,9.59,64.405,49.56,182.79,129.7215,79.11,92.095,57.148,46.33,54.5226,63,78.55,27.43,55.42,57.12,82.44,47.26,80.28,440.23,380.802,118.25,55,377.04,25.91,21.75,3.33,25.68,54.98,38.37,64.4001,33.33,76.54,41.93,35.3,45.89,26.385,55.18
